ligand_id,SMILES
GFV_6DHA_B_501,[H]O[C@]([H])(c1c([H])nc(C([H])([H])C([H])([H])Oc2c([H])c([H])c(C([H])([H])[C@]3([H])SC(=O)N([H])C3=O)c([H])c2[H])c([H])c1[H])C([H])([H])[H]
GG5_4F9W_A_401,[H]c1nc([H])c([H])c(-c2c([H])nn([H])c2-c2c([H])c([H])c(F)c([H])c2[H])c1[H]
GG5_4F9Y_A_401,[H]c1nc([H])c([H])c(-c2c([H])nn([H])c2-c2c([H])c([H])c(F)c([H])c2[H])c1[H]
GG8_6HO8_A_301,[H]c1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])C(F)(F)F)c([H])c1[H]
GGG_3TY3_A_363,[H]N(C(=O)C([H])([H])N([H])C(=O)C([H])([H])[N+]([H])([H])[H])C([H])([H])C(=O)[O-]
GGG_5THU_B_405,[H]N(C(=O)C([H])([H])N([H])C(=O)C([H])([H])[N+]([H])([H])[H])C([H])([H])C(=O)[O-]
GGK_6HO6_A_301,[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])C(F)(F)F)c([H])c([H])c1C#CC([H])([H])N([H])S(=O)(=O)C([H])([H])[H]
GGL_4MH5_A_301,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H]
GGL_5EYF_A_301,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H]
GGL_6FQG_A_301,[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H]
GGN_6HOA_A_301,[H]C1=[S+]C(c2c([H])c([H])nc(C([H])([H])C([H])([H])C([H])([H])[H])c2[H])=NC1=c1c([H])c([H])c(=C([O-])N([H])C([H])([H])C([H])([H])C(F)(F)F)c([H])c1[H]
GH5_6HNZ_A_301,[H]c1c([H])c([H])c(-c2noc(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C(F)(F)F)C([H])([H])C3([H])[H])n2)c([H])c1[H]
GHQ_6HO7_A_301,[H]c1c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C(F)(F)F)c([H])c1[H]
GHT_6HNY_A_401,[H]Oc1c(OC([H])([H])[H])c([H])c2c(c1[H])c([H])c1c3c(c([H])c(O[H])c(OC([H])([H])[H])c32)C([H])([H])C([H])([H])N1C([H])([H])[H]
GI2_2J7E_A_1446,[H]OC([H])([H])[C@@]1([H])n2c(nc(C([H])([H])C(=O)OC([H])([H])[H])c2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GI4_2J7G_B_1446,[H]OC([H])([H])[C@@]1([H])n2c([H])c(C([H])([H])C(=O)[O-])[n+]([H])c2[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GJ5_6HOB_A_301,[H]C1=[S+]C(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])=NC1=c1c([H])c([H])c(=C([O-])N([H])C([H])([H])C([H])([H])C(F)(F)F)c([H])c1[H]
GJG_6DI0_A_701,[H]c1nc(N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1C(=O)N([H])[H]
GJK_6HOR_A_401,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])C(=O)C([H])([H])[H])c([H])c1OC([H])([H])[H]
GK1_2ZAZ_A_362,[H]Oc1c([H])c([H])c(C([H])([H])[H])c(N([H])c2c([H])c([H])nc3c([H])c(-c4nc(C([H])=O)sc4[H])c([H])c([H])c23)c1[H]
GK5_3D7Z_A_401,[H]c1c([H])c(-c2c([H])c(C(=O)N([H])C3([H])C([H])([H])C3([H])[H])c([H])c([H])c2C([H])([H])[H])c([H])c([H])c1C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])[H]
GK6_3D83_A_401,[H]c1nc(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c(-c3c([H])c([H])c(C(=O)N([H])C([H])([H])C4([H])C([H])([H])C4([H])[H])c([H])c3[H])c2[H])c1[H]
GKB_6HP9_A_1001,[H]c1nc([H])c(N([H])[C@]2([H])C([H])([H])c3c([H])c([H])c(C(=O)N([H])c4c([H])c(-n5c([H])nc(C([H])([H])[H])c5[H])c([H])c(C(F)(F)F)c4[H])c([H])c3C2([H])[H])c([H])n1
GLF_3SCO_A_477,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(F)[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GLF_4M81_A_501,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(F)[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GLS_1A8I_A_998,[H]OC([H])([H])[C@@]1([H])O[C@]2(C(=O)N([H])C(=O)N2[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GMP_2FQX_A_400,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GMP_2QVN_A_500,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GMP_3IEX_C_301,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GMP_4DT9_B_401,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GMP_5IGS_A_403,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GMP_5VYR_B_302,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GMP_6D9M_A_203,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c(=O)n([H])c(N([H])[H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GN5_5AL1_A_2167,[H]c1nc2c(c([H])c1[H])C(=O)N([H])[C@@]([H])(c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N2[H]
GNL_3SUS_A_2000,[H]OC([H])([H])[C@@]1([H])O[C@]2([H])SC(C([H])([H])[H])=N[C@]2([H])[C@@]([H])(O[H])[C@@]1([H])O[H]
GNL_5L7V_A_601,[H]OC([H])([H])[C@@]1([H])O[C@]2([H])SC(C([H])([H])[H])=N[C@]2([H])[C@@]([H])(O[H])[C@@]1([H])O[H]
GOD_6DKI_A_802,[H]c1nc(N([H])[H])c(O[C@@]2([H])C([H])([H])N(C(=O)C([H])([H])c3c([H])c([H])c(OC(F)(F)F)c([H])c3[H])C([H])([H])C2(F)F)c([H])c1C(=O)N([H])C([H])([H])[H]
GOX_1E6S_M_921,[H]O/N=C1\N([H])[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]
GOX_1UWU_A_1490,[H]O/N=C1\N([H])[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]
GOX_2J78_B_1446,[H]O/N=C1\N([H])[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]
GP0_3SYM_A_843,[H]OC([H])([H])[C@]1(O[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])O[H])O[C@@]([H])(n2c([H])c(F)c(=O)n([H])c2=O)[C@]1([H])O[H]
GPE_5T1P_B_401,[H]OC([H])([H])[C@@]([H])(O[H])C([H])([H])O[P@@](=O)([O-])OC([H])([H])C([H])([H])[N+]([H])([H])[H]
GPK_3SYR_A_843,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c(F)c(=O)n([H])c2=O)[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GQD_5FQP_A_1549,[H]Oc1c([H])c([H])c2c(c1[H])C([H])([H])[C@@]([H])(C([H])([H])[H])[N@@+]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]2([H])c1c([H])c([H])c(/C([H])=C(\[H])C(=O)[O-])c([H])c1[H]
GSY_4AD6_B_1159,[H]OC([H])([H])C([H])([H])n1c(=S)n([H])c2nc(N([H])[H])n([H])c(=O)c21
GTL_1UWT_B_1491,[H]O/N=C1\N([H])[C@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]
GTL_2J79_A_1446,[H]O/N=C1\N([H])[C@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]
GUB_3GUB_A_296,[H]OC([H])([H])[C@]1([H])O[C@@]([H])(n2c([H])nc3c(N([H])C([H])([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])nc([H])nc32)[C@]([H])(O[H])[C@]1([H])O[H]
GUJ_6DL2_A_201,[H]c1c([H])c([H])c(C([H])([H])c2c(C([H])([H])[H])sc3c2C([H])([H])OC([H])([H])c2nnc(C([H])([H])[H])n2-3)c([H])c1[H]
GV5_6HVI_A_601,[H]c1nc2c([H])c(N([H])c3c([H])nc([H])c([H])c3S(=O)(=O)C([H])([H])[H])c([H])c(-c3c([H])c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c3[H])c2nc1[H]
GVA_2IHV_A_603,[H]N([H])C(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])=[N+]([H])[H]
GVG_2UW3_A_1351,[H]c1nn([H])c(C([H])([H])[H])c1-c1c([H])c([H])c([H])c([H])c1[H]
GVG_5AK4_A_1552,[H]c1c([H])c([H])c(-c2c(C([H])([H])[H])nn([H])c2[H])c([H])c1[H]
GYG_6BR5_A_512,[H]OC([H])([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[C@]([H])(S(=O)(=O)[O-])C([H])([H])[C@]([H])(N([H])C(N([H])[H])=[N+]([H])[H])[C@@]1([H])N([H])C(=O)C([H])([H])[H]
GYP_1GIC_B_238,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GYP_1HKD_A_1184,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GYP_1LOA_A_182,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GYP_1N3O_A_1001,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GYP_1WS4_A_501,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GYP_3R52_C_200,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC([H])([H])[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
GYQ_6HZU_B_1201,[H]c1c([H])c([H])n([H])c(=O)c1N([H])c1nc([H])c2c(n1)n([C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C#N)C([H])([H])C1([H])[H])c(=O)n2[H]
GYU_4AML_B_1172,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OC(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H]
H05_4CWF_A_1224,[H]c1c([H])c([H])c2c(nc(C([H])([H])C([H])([H])C([H])([H])[H])n3nc(N([H])[H])nc23)c1[H]
H2B_1TG2_A_426,[H]/N=C1/N=C2C(=N[C@@]([H])([C@@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[H])C([H])([H])N2[H])C(=O)N1[H]
H2B_4CX1_A_600,[H]/N=C1/N=C2C(=N[C@@]([H])([C@@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[H])C([H])([H])N2[H])C(=O)N1[H]
H2E_6I3U_A_901,[H]C1=C(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])O/C(=c2/c([H])c([H])c([H])c3c2=[S+]c2c([H])c([H])c(O[C@]([H])(C([H])([H])[H])C([H])([H])N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])c2C3([H])[H])C([H])=C1[O-]
H35_2UY5_A_1313,[H]c1nc(N([H])C([H])([H])c2oc([H])c([H])c2[H])c2nc([H])n([H])c2n1
H35_3T4S_B_400,[H]c1nc(N([H])C([H])([H])c2oc([H])c([H])c2[H])c2c(n1)nc([H])n2[H]
H35_4JHH_A_201,[H]c1nc(N([H])C([H])([H])c2oc([H])c([H])c2[H])c2nc([H])n([H])c2n1
H3E_6I5I_A_501,[H]c1nn(C([H])([H])[H])c([H])c1-c1nc2c(-c3c([H])nn(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])c3[H])c([H])oc2c([H])c1[H]
H3H_6I5K_C_504,[H]c1nn(C([H])([H])[H])c([H])c1-c1nc2c(-c3c([H])c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c3[H])c([H])oc2c([H])c1[H]
H3N_6I5H_A_507,[H]c1nn(C([H])([H])[H])c([H])c1-c1nc2c(-c3c([H])c([H])c([H])c(Oc4c([H])c([H])c([H])c([H])c4[H])c3[H])c([H])oc2c([H])c1[H]
H48_6I64_A_501,[H]Oc1c([H])c([H])c(C([H])(c2c([H])c([H])c(O[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
H4B_1J8U_A_429,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_1LZX_B_1760,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_1ZZS_A_760,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_1ZZU_B_761,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_3E65_A_902,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_3E7G_C_2902,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_4D1O_B_1481,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_4D7I_A_902,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_5FVV_A_760,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_5UO1_B_802,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H4B_6CIC_A_802,[H]O[C@@]([H])([C@@]([H])(O[H])C([H])([H])[H])[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H]
H5E_6I79_B_302,[H]c1sc(C([H])([H])N2C(=O)N([H])C3(C2=O)C([H])([H])C3([H])[H])nc1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
H5S_3H5S_A_571,[H]c1c([H])c(C([H])([H])N2C(=O)/C(=C3\c4c([H])c([H])c5c(c4S(=O)(=O)N3[H])C([H])([H])N(S(=O)(=O)C([H])([H])[H])C([H])([H])C5([H])[H])C(=O)[C@]2([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1F
H5U_3H5U_B_571,[H]c1c([H])c2c(c(C([H])([H])N([H])S(=O)(=O)C([H])([H])[H])c1[H])S(=O)(=O)N([H])/C2=C1/C(=O)N(C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=O
H5V_6DO2_B_501,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])c([H])c3c(N([H])[H])nc([H])nc32)[C@@](O[H])(C([H])([H])[H])[C@]1([H])O[H]
H6B_6I6X_B_910,[H]O[C@@]1([H])[C@]([H])(O[H])[C@]([H])(C(=O)[O-])[C@]2([H])[C@]([H])([C@]1([H])O[H])[N@@+]2([H])C([H])([H])[H]
H7J_2H7J_B_300,[H]/C(=C(/[H])C([H])([H])[C@]([H])(C(=O)C([H])([H])[H])n1nnc([C@](N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H])C([H])([H])[H]
H7Y_5FXD_A_601,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])C([H])([H])[H])c([H])c1OC([H])([H])[H]
HAJ_4CWR_A_1224,[H]c1c([H])c(C([H])([H])c2nc3c([H])c([H])c([H])c(F)c3c3nc(N([H])[H])nn23)c([H])c2c1OC([H])([H])O2
HAR_3HSN_B_1770,[H]/N=C(\N([H])O[H])N([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H]
HAU_4BDI_A_1516,[H]c1nc(N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C([H])([H])[H]
HAW_6IBZ_A_503,[H]c1nc([H])c(C([H])([H])N([H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2N([H])c2c([H])c(-c3c([H])c([H])c4c([H])c([H])n(C([H])([H])[H])c4c3[H])c3nc([H])c([H])nc3c2[H])c([H])n1
HBC_1JGU_H_3001,[H]c1c([H])c([H])c(C(=O)[C@@]2(N([H])[H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(C3([H])[H])[C@@]2([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
HBD_5MOT_A_401,[H]Oc1c([H])c([H])c(C(=O)N([H])[H])c([H])c1[H]
HBI_1LRM_A_429,[H]O[C@]([H])(C(=O)[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H])C([H])([H])[H]
HBI_2G6N_B_761,[H]O[C@]([H])(C(=O)[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H])C([H])([H])[H]
HBI_5JK5_A_503,[H]O[C@]([H])(C(=O)[C@@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H])C([H])([H])[H]
HBI_5ZFK_A_402,[H]O[C@]([H])(C(=O)[C@]1([H])N([H])c2c(nc(N([H])[H])n([H])c2=O)N([H])C1([H])[H])C([H])([H])[H]
HC3_1ZHX_A_1001,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])=C4C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
HC3_3GKJ_A_253,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])=C4C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
HC3_3L0L_A_1001,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])=C4C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
HC3_6BYM_B_301,[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])=C4C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@@]21C([H])([H])[H]
HC5_2H3W_B_1702,[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[C@]([H])(C([H])([H])C(=O)[O-])C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
HCD_3NA1_A_602,[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])([C@](O[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]
HCD_5KZV_A_400,[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])[C@@]3([H])[C@]4([H])C([H])([H])C([H])([H])[C@]([H])([C@](O[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]
HCR_1ZHT_A_1001,[H]O[C@]1([H])C([H])([H])C2=C([H])[C@]([H])(O[H])[C@]3([H])[C@]([H])(C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]43[H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H]
HCY_2V95_A_1375,[H]OC([H])([H])C(=O)[C@@]1(O[H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])[C@@]([H])(O[H])C([H])([H])[C@@]21C([H])([H])[H]
HCY_5HGC_A_501,[H]OC([H])([H])C(=O)[C@@]1(O[H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])[C@@]([H])(O[H])C([H])([H])[C@@]21C([H])([H])[H]
HCY_6ITP_A_201,[H]OC([H])([H])C(=O)[C@@]1(O[H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])[C@@]([H])(O[H])C([H])([H])[C@@]21C([H])([H])[H]
HCY_6ITQ_A_201,[H]OC([H])([H])C(=O)[C@@]1(O[H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])[C@@]([H])(O[H])C([H])([H])[C@@]21C([H])([H])[H]
HCY_6NWL_A_301,[H]OC([H])([H])C(=O)[C@@]1(O[H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])[C@@]([H])(O[H])C([H])([H])[C@@]21C([H])([H])[H]
HD2_4BB5_C_1281,[H]O[C@@]12C([H])([H])[C@@]3([H])C([H])([H])[C@@]([H])(C1([H])[H])[C@]([H])(N([H])C(=O)c1c([H])nc(N([H])[C@]4([H])C([H])([H])OC([H])([H])C4([H])[H])nc1C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@]([H])(C3([H])[H])C2([H])[H]
HDH_5H6S_B_601,[H]Oc1c([H])c([H])c(C(=O)N([H])N([H])[H])c([H])c1[H]
HDI_1LJT_A_115,[H]Oc1c([H])c([H])c(C2=NO[C@@]([H])(C([H])([H])C(=O)OC([H])([H])[H])C2([H])[H])c([H])c1[H]
HDO_6AVK_B_201,[H]OC([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
HDT_1OIT_A_1299,[H]c1nc(N([H])c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])nc(-c2c([H])nc3c([H])c([H])c([H])c([H])n23)c1[H]
HFK_6Q3W_A_402,[H]OC1=C2C(=C([H])C([H])([H])C1([H])[H])N([H])C(N([H])c1nc3c([H])c([H])c([H])c([H])c3o1)=NC21C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
HFN_4PF3_A_1001,[H]OC([H])([H])C(F)(F)C([H])([H])n1nc(C([H])([H])[H])c(-c2c([H])c([H])c3c(c2[H])N([H])C(=O)C([H])([H])O3)c1-c1c([H])c([H])c(F)c([H])c1[H]
HGA_1XFG_A_5300,[H]ON([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
HGA_5TV7_B_301,[H]ON([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H]
HGJ_6DXG_A_402,[H]O[C@]([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])n1/c(=N/C(=O)c2c([H])c(C([H])([H])[H])nn2C([H])([H])C([H])([H])[H])n([H])c2c([H])c(C(=O)N([H])[H])c([H])c([H])c21
HH6_4EEH_A_301,[H]Oc1c([H])c([H])c(-c2nn([H])c3c([H])c(O[H])c([H])c([H])c23)c([H])c1[H]
HHA_1U1X_A_401,[H]O[C@@]1([H])C([H])=C([H])C([H])=C(C(=O)[O-])[C@]1([H])[N+]([H])([H])[H]
HJ8_6Q54_B_305,[H]n1n[n+](C([H])([H])C([H])([H])[H])c(C([H])([H])[C@@]([H])(C(=O)[O-])[N+]([H])([H])[H])c1[O-]
HJH_6Q60_B_301,[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])c1nn(C([H])([H])[H])n([H])c1=O
